img_file_i,key,y,time
1082,,0,20251001_102456
1083,,0,20251001_102456
1084,,0,20251001_102456
1085,,0,20251001_102456
1086,,0,20251001_102456
1087,,0,20251001_102456
1088,Button.right,2,20251001_102456
1089,,0,20251001_102456
1090,,0,20251001_102456
1091,,0,20251001_102456
1092,,0,20251001_102456
1093,,0,20251001_102456
1094,,0,20251001_102456
1095,,0,20251001_102456
1096,,0,20251001_102456
1097,,0,20251001_102456
1098,,0,20251001_102456
1099,,0,20251001_102456
1100,Button.left,1,20251001_102456
1101,,0,20251001_102456
1102,,0,20251001_102456
1103,,0,20251001_102456
1104,Button.right,2,20251001_102456
1105,Button.right,2,20251001_102456
1106,Button.right,2,20251001_102456
1107,Button.right,2,20251001_102456
1108,Button.right,2,20251001_102456
1109,Button.right,2,20251001_102456
1110,Button.right,2,20251001_102456
1111,,0,20251001_102456
1112,Button.right,2,20251001_102456
1113,,0,20251001_102456
1114,,0,20251001_102456
1115,,0,20251001_102456
1116,,0,20251001_102456
1117,,0,20251001_102456
1118,,0,20251001_102456
1119,,0,20251001_102456
1120,,0,20251001_102456
1121,,0,20251001_102456
1122,,0,20251001_102456
1123,,0,20251001_102456
1124,,0,20251001_102456
1125,,0,20251001_102456
1126,,0,20251001_102456
1127,Button.right,2,20251001_102456
1128,Button.right,2,20251001_102456
1129,,0,20251001_102456
1130,,0,20251001_102456
1131,,0,20251001_102456
1132,,0,20251001_102456
1133,,0,20251001_102456
1134,,0,20251001_102456
1135,,0,20251001_102456
1136,,0,20251001_102456
1137,,0,20251001_102456
1138,,0,20251001_102456
1139,,0,20251001_102456
1140,,0,20251001_102456
1141,,0,20251001_102456
1142,,0,20251001_102456
1143,,0,20251001_102456
1144,,0,20251001_102456
1145,,0,20251001_102456
1146,,0,20251001_102456
1147,,0,20251001_102456
1148,,0,20251001_102456
1149,,0,20251001_102456
1150,,0,20251001_102456
1151,,0,20251001_102456
1152,,0,20251001_102456
1153,,0,20251001_102456
1154,,0,20251001_102456
1155,,0,20251001_102456
1156,,0,20251001_102456
1157,,0,20251001_102456
1158,,0,20251001_102456
1159,,0,20251001_102456
1160,,0,20251001_102456
1161,,0,20251001_102456
1162,,0,20251001_102456
1163,,0,20251001_102456
1164,Button.right,2,20251001_102456
1165,Button.right,2,20251001_102456
1166,Button.right,2,20251001_102456
1167,Button.right,2,20251001_102456
1168,Button.right,2,20251001_102456
1169,Button.right,2,20251001_102456
1170,Button.right,2,20251001_102456
1171,,0,20251001_102456
1172,,0,20251001_102456
1173,,0,20251001_102456
1174,,0,20251001_102456
1175,,0,20251001_102456
1176,,0,20251001_102456
1177,,0,20251001_102456
1178,,0,20251001_102456
1179,,0,20251001_102456
1180,,0,20251001_102456
1181,,0,20251001_102456
1182,,0,20251001_102456
1183,,0,20251001_102456
1184,,0,20251001_102456
1185,,0,20251001_102456
1186,,0,20251001_102456
1187,,0,20251001_102456
1188,Button.right,2,20251001_102456
1189,Button.right,2,20251001_102456
1190,Button.right,2,20251001_102456
1191,Button.right,2,20251001_102456
1192,Button.right,2,20251001_102456
1193,,0,20251001_102456
1194,,0,20251001_102456
1195,,0,20251001_102456
1196,,0,20251001_102456
1197,,0,20251001_102456
1198,,0,20251001_102456
1199,,0,20251001_102456
1200,,0,20251001_102456
1201,,0,20251001_102456
1202,,0,20251001_102456
1203,Button.right,2,20251001_102456
1204,Button.right,2,20251001_102456
1205,Button.right,2,20251001_102456
1206,Button.right,2,20251001_102456
1207,Button.right,2,20251001_102456
1208,Button.right,2,20251001_102456
1209,Button.right,2,20251001_102456
1210,Button.right,2,20251001_102456
1211,Button.right,2,20251001_102456
1212,Button.right,2,20251001_102456
1213,Button.left,1,20251001_102456
1214,,0,20251001_102456
1215,,0,20251001_102456
1216,,0,20251001_102456
1217,,0,20251001_102456
1218,Button.right,2,20251001_102456
1219,Button.right,2,20251001_102456
1220,Button.right,2,20251001_102456
1221,Button.right,2,20251001_102456
1222,Button.right,2,20251001_102456
1223,Button.right,2,20251001_102456
1224,Button.right,2,20251001_102456
1225,,0,20251001_102456
1226,,0,20251001_102456
1227,Button.left,1,20251001_102456
1228,,0,20251001_102456
1229,,0,20251001_102456
1230,,0,20251001_102456
1231,Button.right,2,20251001_102456
1232,Button.right,2,20251001_102456
1233,Button.right,2,20251001_102456
1234,Button.right,2,20251001_102456
1235,Button.right,2,20251001_102456
1236,Button.right,2,20251001_102456
1237,Button.right,2,20251001_102456
1238,Button.right,2,20251001_102456
1239,Button.right,2,20251001_102456
1240,,0,20251001_102456
1241,,0,20251001_102456
1242,,0,20251001_102456
1243,,0,20251001_102456
1244,Button.right,2,20251001_102456
1245,Button.right,2,20251001_102456
1246,Button.right,2,20251001_102456
1247,Button.right,2,20251001_102456
1248,,0,20251001_102456
1249,,0,20251001_102456
1250,Button.right,2,20251001_102456
1251,Button.right,2,20251001_102456
1252,,0,20251001_102456
1253,,0,20251001_102456
1254,,0,20251001_102456
1255,,0,20251001_102456
1256,,0,20251001_102456
1257,,0,20251001_102456
1258,,0,20251001_102456
1259,,0,20251001_102456
1260,,0,20251001_102456
1261,,0,20251001_102456
1262,,0,20251001_102456
1263,,0,20251001_102456
1264,,0,20251001_102456
1265,,0,20251001_102456
1266,,0,20251001_102456
1267,,0,20251001_102456
1268,,0,20251001_102456
1269,,0,20251001_102456
1270,,0,20251001_102456
1271,,0,20251001_102456
1272,,0,20251001_102456
1273,,0,20251001_102456
1274,,0,20251001_102456
1275,,0,20251001_102456
1276,,0,20251001_102456
1277,,0,20251001_102456
1278,,0,20251001_102456
1279,,0,20251001_102456
1280,,0,20251001_102456
1281,,0,20251001_102456
1282,,0,20251001_102456
1283,,0,20251001_102456
1284,,0,20251001_102456
1285,,0,20251001_102456
1286,,0,20251001_102456
1287,,0,20251001_102456
1288,,0,20251001_102456
1289,,0,20251001_102456
1290,,0,20251001_102456
1291,,0,20251001_102456
1292,,0,20251001_102456
1293,,0,20251001_102456
1294,,0,20251001_102456
1295,,0,20251001_102456
1296,,0,20251001_102456
1297,,0,20251001_102456
1298,,0,20251001_102456
1299,,0,20251001_102456
1300,,0,20251001_102456
1301,,0,20251001_102456
1302,,0,20251001_102456
1303,,0,20251001_102456
1304,,0,20251001_102456
1305,,0,20251001_102456
1306,,0,20251001_102456
1307,,0,20251001_102456
1308,,0,20251001_102456
1309,Button.left,1,20251001_102456
1310,,0,20251001_102456
1311,,0,20251001_102456
1312,,0,20251001_102456
1313,,0,20251001_102456
1314,,0,20251001_102456
1315,Button.right,2,20251001_102456
1316,Button.right,2,20251001_102456
1317,,0,20251001_102456
1318,,0,20251001_102456
1319,,0,20251001_102456
1320,,0,20251001_102456
1321,,0,20251001_102456
1322,,0,20251001_102456
1323,Key.space,3,20251001_102456
1324,,0,20251001_102456
1325,,0,20251001_102456
1326,,0,20251001_102456
1327,,0,20251001_102456
1328,,0,20251001_102456
1329,,0,20251001_102456
1330,,0,20251001_102456
1331,,0,20251001_102456
1332,,0,20251001_102456
1333,,0,20251001_102456
1334,Button.right,2,20251001_102456
1335,Button.right,2,20251001_102456
1336,Button.right,2,20251001_102456
1337,Button.right,2,20251001_102456
1338,Button.right,2,20251001_102456
1339,Button.right,2,20251001_102456
1340,Button.right,2,20251001_102456
1341,Button.right,2,20251001_102456
1342,Button.right,2,20251001_102456
1343,Button.right,2,20251001_102456
1344,Button.right,2,20251001_102456
1345,Button.right,2,20251001_102456
1346,Button.right,2,20251001_102456
1347,Button.right,2,20251001_102456
1348,Button.right,2,20251001_102456
1349,Button.right,2,20251001_102456
1350,Button.right,2,20251001_102456
1351,Button.right,2,20251001_102456
1352,Button.right,2,20251001_102456
1353,Button.right,2,20251001_102456
1354,Button.right,2,20251001_102456
1355,,0,20251001_102456
1356,,0,20251001_102456
1357,,0,20251001_102456
1358,,0,20251001_102456
1359,,0,20251001_102456
1360,,0,20251001_102456
1361,,0,20251001_102456
1362,,0,20251001_102456
1363,,0,20251001_102456
1364,,0,20251001_102456
1365,,0,20251001_102456
1366,,0,20251001_102456
1367,,0,20251001_102456
1368,,0,20251001_102456
1369,,0,20251001_102456
1370,Button.right,2,20251001_102456
1371,Button.right,2,20251001_102456
1372,Button.right,2,20251001_102456
1373,Button.right,2,20251001_102456
1374,Button.right,2,20251001_102456
1375,,0,20251001_102456
1376,,0,20251001_102456
1377,,0,20251001_102456
1378,,0,20251001_102456
1379,,0,20251001_102456
1380,,0,20251001_102456
1381,,0,20251001_102456
1382,,0,20251001_102456
1383,Button.right,2,20251001_102456
1384,,0,20251001_102456
1385,,0,20251001_102456
1386,,0,20251001_102456
1387,,0,20251001_102456
1388,,0,20251001_102456
1389,,0,20251001_102456
1390,,0,20251001_102456
1391,,0,20251001_102456
1392,,0,20251001_102456
1393,,0,20251001_102456
1394,Button.right,2,20251001_102456
1395,Button.right,2,20251001_102456
1396,Button.right,2,20251001_102456
1397,Button.right,2,20251001_102456
1398,Button.right,2,20251001_102456
1399,Button.right,2,20251001_102456
1400,Button.right,2,20251001_102456
1401,Button.right,2,20251001_102456
1402,Button.right,2,20251001_102456
1403,Button.right,2,20251001_102456
1404,Button.right,2,20251001_102456
1405,Button.right,2,20251001_102456
1406,Button.right,2,20251001_102456
1407,Button.right,2,20251001_102456
1408,Button.right,2,20251001_102456
1409,Button.right,2,20251001_102456
1410,,0,20251001_102456
1411,Button.left,1,20251001_102456
1412,,0,20251001_102456
1413,,0,20251001_102456
1414,,0,20251001_102456
1415,,0,20251001_102456
1416,Button.right,2,20251001_102456
1417,Button.right,2,20251001_102456
1418,Button.right,2,20251001_102456
1419,Button.right,2,20251001_102456
1420,Button.right,2,20251001_102456
1421,Button.right,2,20251001_102456
1422,,0,20251001_102456
1423,,0,20251001_102456
1424,,0,20251001_102456
1425,,0,20251001_102456
1426,,0,20251001_102456
1427,,0,20251001_102456
1428,,0,20251001_102456
1429,Button.right,2,20251001_102456
1430,Button.right,2,20251001_102456
1431,Button.right,2,20251001_102456
1432,Button.right,2,20251001_102456
1433,Button.right,2,20251001_102456
1434,Button.right,2,20251001_102456
1435,Button.right,2,20251001_102456
1436,Button.right,2,20251001_102456
1437,,0,20251001_102456
1438,,0,20251001_102456
1439,,0,20251001_102456
1440,,0,20251001_102456
1441,,0,20251001_102456
1442,,0,20251001_102456
1443,,0,20251001_102456
1444,,0,20251001_102456
1445,,0,20251001_102456
1446,,0,20251001_102456
1447,,0,20251001_102456
1448,,0,20251001_102456
1449,,0,20251001_102456
1450,,0,20251001_102456
1451,,0,20251001_102456
1452,,0,20251001_102456
1453,,0,20251001_102456
1454,,0,20251001_102456
1455,,0,20251001_102456
1456,,0,20251001_102456
1457,,0,20251001_102456
1458,,0,20251001_102456
1459,Button.right,2,20251001_102456
1460,,0,20251001_102456
1461,,0,20251001_102456
1462,,0,20251001_102456
1463,,0,20251001_102456
1464,,0,20251001_102456
1465,,0,20251001_102456
1466,,0,20251001_102456
1467,,0,20251001_102456
1468,,0,20251001_102456
1469,,0,20251001_102456
1470,,0,20251001_102456
1471,,0,20251001_102456
1472,,0,20251001_102456
1473,,0,20251001_102456
1474,,0,20251001_102456
1475,Button.left,1,20251001_102456
1476,Button.left,1,20251001_102456
1477,,0,20251001_102456
1478,,0,20251001_102456
1479,Button.left,1,20251001_102456
1480,Button.left,1,20251001_102456
1481,Button.left,1,20251001_102456
1482,,0,20251001_102456
1483,,0,20251001_102456
1484,,0,20251001_102456
1485,Button.right,2,20251001_102456
1486,Button.right,2,20251001_102456
1487,Button.right,2,20251001_102456
1488,Button.right,2,20251001_102456
1489,Button.right,2,20251001_102456
1490,Button.right,2,20251001_102456
1491,Button.right,2,20251001_102456
1492,Button.right,2,20251001_102456
1493,Button.right,2,20251001_102456
1494,,0,20251001_102456
1495,,0,20251001_102456
1496,,0,20251001_102456
1497,,0,20251001_102456
1498,,0,20251001_102456
1499,,0,20251001_102456
1500,,0,20251001_102456
1501,,0,20251001_102456
1502,,0,20251001_102456
1503,,0,20251001_102456
1504,,0,20251001_102456
1505,,0,20251001_102456
1506,,0,20251001_102456
1507,,0,20251001_102456
1508,,0,20251001_102456
1509,,0,20251001_102456
1510,,0,20251001_102456
1511,,0,20251001_102456
1512,,0,20251001_102456
1513,,0,20251001_102456
1514,,0,20251001_102456
1515,Button.left,1,20251001_102456
1516,,0,20251001_102456
1517,Button.left,1,20251001_102456
1518,Button.left,1,20251001_102456
1519,,0,20251001_102456
1520,,0,20251001_102456
1521,,0,20251001_102456
1522,,0,20251001_102456
1523,Button.right,2,20251001_102456
1524,Button.right,2,20251001_102456
1525,,0,20251001_102456
1526,,0,20251001_102456
1527,,0,20251001_102456
1528,,0,20251001_102456
1529,,0,20251001_102456
1530,,0,20251001_102456
1531,,0,20251001_102456
1532,,0,20251001_102456
1533,,0,20251001_102456
1534,,0,20251001_102456
1535,,0,20251001_102456
1536,,0,20251001_102456
1537,,0,20251001_102456
1538,,0,20251001_102456
1539,,0,20251001_102456
1540,,0,20251001_102456
1541,,0,20251001_102456
1542,,0,20251001_102456
1543,,0,20251001_102456
1544,,0,20251001_102456
1545,,0,20251001_102456
1546,,0,20251001_102456
1547,,0,20251001_102456
1548,,0,20251001_102456
1549,,0,20251001_102456
1550,,0,20251001_102456
1551,,0,20251001_102456
1552,,0,20251001_102456
1553,,0,20251001_102456
1554,,0,20251001_102456
1555,,0,20251001_102456
1556,,0,20251001_102456
1557,,0,20251001_102456
1558,,0,20251001_102456
1559,,0,20251001_102456
1560,,0,20251001_102456
1561,Button.left,1,20251001_102456
1562,,0,20251001_102456
1563,Button.right,2,20251001_102456
1564,Button.right,2,20251001_102456
1565,Button.right,2,20251001_102456
1566,Button.right,2,20251001_102456
1567,Button.right,2,20251001_102456
1568,Button.right,2,20251001_102456
1569,Button.right,2,20251001_102456
1570,Button.right,2,20251001_102456
1571,Button.right,2,20251001_102456
1572,Button.right,2,20251001_102456
1573,,0,20251001_102456
1574,,0,20251001_102456
1575,,0,20251001_102456
1576,,0,20251001_102456
1577,Button.right,2,20251001_102456
1578,Button.right,2,20251001_102456
1579,Button.right,2,20251001_102456
1580,Button.right,2,20251001_102456
1581,Button.right,2,20251001_102456
1582,Button.right,2,20251001_102456
1583,Button.right,2,20251001_102456
1584,Button.right,2,20251001_102456
1585,Button.right,2,20251001_102456
1586,,0,20251001_102456
1587,,0,20251001_102456
1588,Button.right,2,20251001_102456
1589,,0,20251001_102456
1590,Button.right,2,20251001_102456
1591,Button.right,2,20251001_102456
1592,,0,20251001_102456
1593,,0,20251001_102456
1594,,0,20251001_102456
1595,,0,20251001_102456
1596,Button.right,2,20251001_102456
1597,Button.right,2,20251001_102456
1598,,0,20251001_102456
1599,,0,20251001_102456
1600,,0,20251001_102456
1601,,0,20251001_102456
1602,Button.right,2,20251001_102456
1603,Button.right,2,20251001_102456
1604,Button.right,2,20251001_102456
1605,Button.right,2,20251001_102456
1606,,0,20251001_102456
1607,,0,20251001_102456
1608,,0,20251001_102456
1609,,0,20251001_102456
1610,,0,20251001_102456
1611,,0,20251001_102456
1612,,0,20251001_102456
1613,,0,20251001_102456
1614,,0,20251001_102456
1615,Button.right,2,20251001_102456
1616,Button.right,2,20251001_102456
1617,Button.right,2,20251001_102456
1618,Button.right,2,20251001_102456
1619,Button.right,2,20251001_102456
1620,,0,20251001_102456
1621,,0,20251001_102456
1622,,0,20251001_102456
1623,,0,20251001_102456
1624,,0,20251001_102456
1625,,0,20251001_102456
1626,,0,20251001_102456
1627,,0,20251001_102456
1628,,0,20251001_102456
1629,,0,20251001_102456
1630,,0,20251001_102456
1631,,0,20251001_102456
1632,,0,20251001_102456
1633,,0,20251001_102456
1634,,0,20251001_102456
0,,0,20251001_141529
1,,0,20251001_141529
2,,0,20251001_141529
3,Button.right,2,20251001_141529
4,,0,20251001_141529
5,,0,20251001_141529
6,,0,20251001_141529
7,,0,20251001_141529
8,,0,20251001_141529
9,,0,20251001_141529
10,,0,20251001_141529
11,,0,20251001_141529
12,,0,20251001_141529
13,,0,20251001_141529
14,,0,20251001_141529
15,,0,20251001_141529
16,Button.left,1,20251001_141529
17,,0,20251001_141529
18,,0,20251001_141529
19,,0,20251001_141529
20,Button.right,2,20251001_141529
21,Button.right,2,20251001_141529
22,Button.right,2,20251001_141529
23,Button.right,2,20251001_141529
24,Button.right,2,20251001_141529
25,Button.right,2,20251001_141529
26,Button.right,2,20251001_141529
27,Button.right,2,20251001_141529
28,Button.right,2,20251001_141529
29,Button.right,2,20251001_141529
30,Button.right,2,20251001_141529
31,Button.right,2,20251001_141529
32,Button.right,2,20251001_141529
33,Button.right,2,20251001_141529
34,Button.right,2,20251001_141529
35,Button.right,2,20251001_141529
36,Button.right,2,20251001_141529
37,Button.right,2,20251001_141529
38,Button.right,2,20251001_141529
39,Button.right,2,20251001_141529
40,Button.right,2,20251001_141529
41,Button.right,2,20251001_141529
42,Button.right,2,20251001_141529
43,Button.right,2,20251001_141529
44,Button.right,2,20251001_141529
45,Button.right,2,20251001_141529
46,,0,20251001_141529
47,,0,20251001_141529
48,,0,20251001_141529
49,Button.right,2,20251001_141529
50,Button.right,2,20251001_141529
51,Button.right,2,20251001_141529
52,Button.right,2,20251001_141529
53,Button.right,2,20251001_141529
54,Button.right,2,20251001_141529
55,Button.right,2,20251001_141529
56,Button.right,2,20251001_141529
57,Button.right,2,20251001_141529
58,,0,20251001_141529
59,,0,20251001_141529
60,,0,20251001_141529
61,,0,20251001_141529
62,,0,20251001_141529
63,,0,20251001_141529
64,,0,20251001_141529
65,,0,20251001_141529
66,Button.left,1,20251001_141529
67,,0,20251001_141529
68,,0,20251001_141529
69,,0,20251001_141529
70,,0,20251001_141529
71,,0,20251001_141529
72,,0,20251001_141529
73,,0,20251001_141529
74,Button.right,2,20251001_141529
75,Button.right,2,20251001_141529
76,Button.right,2,20251001_141529
77,Button.right,2,20251001_141529
78,Button.right,2,20251001_141529
79,Button.right,2,20251001_141529
80,Button.right,2,20251001_141529
81,Button.right,2,20251001_141529
82,Button.right,2,20251001_141529
83,Button.right,2,20251001_141529
84,,0,20251001_141529
85,,0,20251001_141529
86,,0,20251001_141529
87,,0,20251001_141529
88,,0,20251001_141529
89,,0,20251001_141529
90,,0,20251001_141529
91,,0,20251001_141529
92,,0,20251001_141529
93,,0,20251001_141529
94,,0,20251001_141529
95,,0,20251001_141529
96,,0,20251001_141529
97,,0,20251001_141529
98,,0,20251001_141529
99,,0,20251001_141529
100,,0,20251001_141529
101,,0,20251001_141529
102,,0,20251001_141529
103,,0,20251001_141529
104,,0,20251001_141529
105,,0,20251001_141529
106,,0,20251001_141529
107,,0,20251001_141529
108,,0,20251001_141529
109,,0,20251001_141529
110,,0,20251001_141529
111,,0,20251001_141529
112,,0,20251001_141529
113,,0,20251001_141529
114,,0,20251001_141529
115,,0,20251001_141529
116,,0,20251001_141529
117,,0,20251001_141529
118,,0,20251001_141529
119,,0,20251001_141529
120,,0,20251001_141529
121,,0,20251001_141529
122,,0,20251001_141529
123,,0,20251001_141529
124,,0,20251001_141529
125,,0,20251001_141529
126,,0,20251001_141529
127,,0,20251001_141529
128,,0,20251001_141529
129,,0,20251001_141529
130,Button.left,1,20251001_141529
131,,0,20251001_141529
132,,0,20251001_141529
133,,0,20251001_141529
134,,0,20251001_141529
135,Button.right,2,20251001_141529
136,Button.right,2,20251001_141529
137,Button.right,2,20251001_141529
138,Button.right,2,20251001_141529
139,Button.right,2,20251001_141529
140,Button.right,2,20251001_141529
141,Button.right,2,20251001_141529
142,Button.right,2,20251001_141529
143,Button.right,2,20251001_141529
144,Button.right,2,20251001_141529
145,,0,20251001_141529
146,,0,20251001_141529
147,,0,20251001_141529
148,,0,20251001_141529
149,,0,20251001_141529
150,,0,20251001_141529
151,,0,20251001_141529
152,Button.left,1,20251001_141529
153,,0,20251001_141529
154,,0,20251001_141529
155,,0,20251001_141529
156,,0,20251001_141529
157,,0,20251001_141529
158,Button.left,1,20251001_141529
159,,0,20251001_141529
160,,0,20251001_141529
161,,0,20251001_141529
162,Button.right,2,20251001_141529
163,Button.right,2,20251001_141529
164,Button.right,2,20251001_141529
165,Button.right,2,20251001_141529
166,Button.right,2,20251001_141529
167,Button.right,2,20251001_141529
168,Button.right,2,20251001_141529
169,Button.right,2,20251001_141529
170,Button.right,2,20251001_141529
171,Button.right,2,20251001_141529
172,Button.right,2,20251001_141529
173,Button.right,2,20251001_141529
174,Button.right,2,20251001_141529
175,Button.right,2,20251001_141529
176,,0,20251001_141529
177,,0,20251001_141529
178,,0,20251001_141529
179,,0,20251001_141529
180,,0,20251001_141529
181,,0,20251001_141529
182,,0,20251001_141529
183,,0,20251001_141529
184,,0,20251001_141529
185,,0,20251001_141529
186,,0,20251001_141529
187,,0,20251001_141529
188,,0,20251001_141529
189,,0,20251001_141529
190,,0,20251001_141529
191,,0,20251001_141529
192,,0,20251001_141529
193,,0,20251001_141529
194,,0,20251001_141529
195,,0,20251001_141529
196,,0,20251001_141529
197,,0,20251001_141529
198,Button.right,2,20251001_141529
199,Button.right,2,20251001_141529
200,Button.right,2,20251001_141529
201,,0,20251001_141529
202,,0,20251001_141529
203,,0,20251001_141529
204,,0,20251001_141529
205,,0,20251001_141529
206,,0,20251001_141529
207,,0,20251001_141529
208,,0,20251001_141529
209,,0,20251001_141529
210,,0,20251001_141529
211,,0,20251001_141529
212,,0,20251001_141529
213,,0,20251001_141529
214,,0,20251001_141529
215,,0,20251001_141529
216,,0,20251001_141529
217,,0,20251001_141529
218,,0,20251001_141529
219,Button.left,1,20251001_141529
220,,0,20251001_141529
221,,0,20251001_141529
222,,0,20251001_141529
223,,0,20251001_141529
224,,0,20251001_141529
225,Button.right,2,20251001_141529
226,,0,20251001_141529
227,,0,20251001_141529
228,,0,20251001_141529
229,,0,20251001_141529
230,Key.space,3,20251001_141529
231,,0,20251001_141529
232,,0,20251001_141529
233,,0,20251001_141529
234,,0,20251001_141529
235,,0,20251001_141529
236,,0,20251001_141529
237,,0,20251001_141529
238,Button.left,1,20251001_141529
239,Button.left,1,20251001_141529
240,Button.left,1,20251001_141529
241,,0,20251001_141529
242,,0,20251001_141529
243,,0,20251001_141529
244,,0,20251001_141529
245,,0,20251001_141529
246,,0,20251001_141529
247,,0,20251001_141529
248,,0,20251001_141529
249,,0,20251001_141529
250,Button.right,2,20251001_141529
251,Button.right,2,20251001_141529
252,Button.right,2,20251001_141529
253,Button.right,2,20251001_141529
254,Button.right,2,20251001_141529
255,,0,20251001_141529
256,,0,20251001_141529
257,,0,20251001_141529
258,,0,20251001_141529
259,,0,20251001_141529
260,,0,20251001_141529
261,,0,20251001_141529
262,,0,20251001_141529
263,,0,20251001_141529
264,,0,20251001_141529
265,,0,20251001_141529
266,,0,20251001_141529
267,,0,20251001_141529
268,,0,20251001_141529
269,,0,20251001_141529
270,,0,20251001_141529
271,,0,20251001_141529
272,,0,20251001_141529
273,,0,20251001_141529
274,,0,20251001_141529
275,Button.left,1,20251001_141529
276,,0,20251001_141529
277,Button.left,1,20251001_141529
278,,0,20251001_141529
279,Button.left,1,20251001_141529
280,,0,20251001_141529
281,,0,20251001_141529
282,,0,20251001_141529
283,,0,20251001_141529
284,,0,20251001_141529
285,,0,20251001_141529
286,Button.right,2,20251001_141529
287,Button.right,2,20251001_141529
288,Button.right,2,20251001_141529
289,,0,20251001_141529
290,,0,20251001_141529
291,,0,20251001_141529
292,,0,20251001_141529
293,,0,20251001_141529
294,,0,20251001_141529
295,,0,20251001_141529
296,,0,20251001_141529
297,,0,20251001_141529
298,,0,20251001_141529
299,,0,20251001_141529
300,,0,20251001_141529
301,,0,20251001_141529
302,Button.right,2,20251001_141529
303,Button.right,2,20251001_141529
304,,0,20251001_141529
305,,0,20251001_141529
306,,0,20251001_141529
307,,0,20251001_141529
308,,0,20251001_141529
309,,0,20251001_141529
310,,0,20251001_141529
311,,0,20251001_141529
312,,0,20251001_141529
313,,0,20251001_141529
314,,0,20251001_141529
315,,0,20251001_141529
316,,0,20251001_141529
317,,0,20251001_141529
318,,0,20251001_141529
319,,0,20251001_141529
320,,0,20251001_141529
321,Button.left,1,20251001_141529
322,,0,20251001_141529
323,,0,20251001_141529
324,,0,20251001_141529
325,Button.right,2,20251001_141529
326,,0,20251001_141529
327,,0,20251001_141529
328,,0,20251001_141529
329,,0,20251001_141529
330,,0,20251001_141529
331,Key.space,3,20251001_141529
332,,0,20251001_141529
333,,0,20251001_141529
334,,0,20251001_141529
335,,0,20251001_141529
336,,0,20251001_141529
337,,0,20251001_141529
338,,0,20251001_141529
339,,0,20251001_141529
340,,0,20251001_141529
341,,0,20251001_141529
342,,0,20251001_141529
343,,0,20251001_141529
344,Button.right,2,20251001_141529
345,Button.right,2,20251001_141529
346,Button.right,2,20251001_141529
347,Button.right,2,20251001_141529
348,Button.right,2,20251001_141529
349,Button.right,2,20251001_141529
350,Button.right,2,20251001_141529
351,Button.right,2,20251001_141529
352,Button.right,2,20251001_141529
353,Button.right,2,20251001_141529
354,Button.right,2,20251001_141529
355,,0,20251001_141529
356,,0,20251001_141529
357,,0,20251001_141529
358,Button.right,2,20251001_141529
359,Button.right,2,20251001_141529
360,Button.right,2,20251001_141529
361,Button.right,2,20251001_141529
362,Button.right,2,20251001_141529
363,Button.right,2,20251001_141529
364,,0,20251001_141529
365,Button.right,2,20251001_141529
366,Button.right,2,20251001_141529
367,Button.right,2,20251001_141529
368,Button.right,2,20251001_141529
369,Button.right,2,20251001_141529
370,Button.right,2,20251001_141529
371,Button.right,2,20251001_141529
372,Button.right,2,20251001_141529
373,,0,20251001_141529
374,,0,20251001_141529
375,,0,20251001_141529
376,,0,20251001_141529
377,,0,20251001_141529
378,,0,20251001_141529
379,,0,20251001_141529
380,,0,20251001_141529
381,,0,20251001_141529
382,,0,20251001_141529
383,,0,20251001_141529
384,,0,20251001_141529
385,,0,20251001_141529
386,,0,20251001_141529
387,,0,20251001_141529
388,,0,20251001_141529
389,,0,20251001_141529
390,,0,20251001_141529
391,,0,20251001_141529
392,,0,20251001_141529
393,,0,20251001_141529
394,,0,20251001_141529
395,,0,20251001_141529
396,,0,20251001_141529
397,,0,20251001_141529
398,,0,20251001_141529
399,,0,20251001_141529
400,,0,20251001_141529
401,Button.right,2,20251001_141529
402,Button.right,2,20251001_141529
403,,0,20251001_141529
404,,0,20251001_141529
405,,0,20251001_141529
406,,0,20251001_141529
407,,0,20251001_141529
408,,0,20251001_141529
409,,0,20251001_141529
410,,0,20251001_141529
411,,0,20251001_141529
412,Button.right,2,20251001_141529
413,,0,20251001_141529
414,,0,20251001_141529
415,,0,20251001_141529
416,,0,20251001_141529
417,,0,20251001_141529
418,,0,20251001_141529
419,,0,20251001_141529
420,,0,20251001_141529
421,,0,20251001_141529
422,,0,20251001_141529
423,,0,20251001_141529
424,,0,20251001_141529
425,,0,20251001_141529
426,,0,20251001_141529
427,,0,20251001_141529
428,,0,20251001_141529
429,,0,20251001_141529
430,,0,20251001_141529
431,,0,20251001_141529
432,,0,20251001_141529
433,Button.right,2,20251001_141529
434,Button.right,2,20251001_141529
435,Button.right,2,20251001_141529
436,Button.right,2,20251001_141529
437,Button.right,2,20251001_141529
438,Button.right,2,20251001_141529
439,Button.right,2,20251001_141529
440,Button.right,2,20251001_141529
441,Button.right,2,20251001_141529
442,,0,20251001_141529
443,,0,20251001_141529
444,,0,20251001_141529
445,,0,20251001_141529
446,,0,20251001_141529
447,,0,20251001_141529
448,Button.right,2,20251001_141529
449,Button.right,2,20251001_141529
450,Button.right,2,20251001_141529
451,Button.right,2,20251001_141529
452,Button.right,2,20251001_141529
453,Button.right,2,20251001_141529
454,Button.right,2,20251001_141529
455,Button.right,2,20251001_141529
456,Button.right,2,20251001_141529
457,,0,20251001_141529
458,,0,20251001_141529
